molecule_chembl_id,smiles
CHEMBL185638,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccccc1
CHEMBL185639,Cc1onc(-c2ccc(Cl)o2)c1-c1ccc(S(N)(=O)=O)cc1
CHEMBL186632,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL186634,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1
CHEMBL186709,CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL186764,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1
CHEMBL186817,COc1cc(OC)c(-c2noc(C)c2-c2ccc(S(N)(=O)=O)cc2)c(OC)c1Cl
CHEMBL187137,COc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)c(=O)o2)cc1
CHEMBL187468,CCc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1
CHEMBL18790,CC1(OCC(F)(F)F)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL18796,CC1(O)OC(=O)C(Oc2ccc(F)c(F)c2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL18797,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
CHEMBL188071,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1F
CHEMBL188115,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1
CHEMBL18867,CC(C)c1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(O)OC2=O)cc1
CHEMBL188739,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1Cl
CHEMBL18883,C[C@@H](C(=O)O)c1ccc(C[C@@H]2CCC[C@H]2O)cc1
CHEMBL189171,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL1894768,c1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1
CHEMBL189701,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccc(S(N)(=O)=O)cc1
CHEMBL190011,COC1(c2cc(-c3ccc(S(C)(=O)=O)cc3)n(-c3ccc(C)cc3)n2)CCCO1
CHEMBL190083,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1
CHEMBL1902481,CC(=O)c1sc(Nc2ccc(Oc3ccccc3)cc2)nc1C
CHEMBL1903990,COc1ccc(-c2csc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1
CHEMBL19056,CC1(O)OC(=O)C(c2ccsc2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL1907447,COc1cccc(-c2csc(Nc3ccc(Oc4ccccc4)cc3)n2)c1
CHEMBL1907465,COc1ccccc1-c1csc(Nc2ccc(Oc3ccccc3)cc2)n1
CHEMBL1908355,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21
CHEMBL191534,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1c[nH]c2ccc(O)cc12
CHEMBL1916947,O=C(NS(=O)(=O)c1ccccc1)c1cccnc1
CHEMBL1916948,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccnc1
CHEMBL1916949,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1
CHEMBL1916950,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccnc1
CHEMBL1916951,Cc1ccc(S(=O)(=O)NC(=O)c2cccnc2)cc1
CHEMBL1916952,O=C(NS(=O)(=O)c1ccccc1)c1cncc(C(=O)NS(=O)(=O)c2ccccc2)c1
CHEMBL1916953,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(F)cc2)c1
CHEMBL1916954,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1
CHEMBL1916955,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c1
CHEMBL1916956,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2)cc1
CHEMBL1916957,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccncc1
CHEMBL1916958,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccncc1
CHEMBL1916959,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccncc1
CHEMBL1916960,Cc1ccc(S(=O)(=O)NC(=O)c2ccncc2)cc1
CHEMBL1916961,O=C(NS(=O)(=O)c1ccccc1)c1ccccn1
CHEMBL1916962,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccccn1
CHEMBL1916963,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccn1
CHEMBL1916964,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccccn1
CHEMBL1916965,Cc1ccc(S(=O)(=O)NC(=O)c2ccccn2)cc1
CHEMBL1916966,O=C(NS(=O)(=O)c1ccccc1)c1cccc(C(=O)NS(=O)(=O)c2ccccc2)n1
CHEMBL1916967,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(F)cc2)n1
CHEMBL1916968,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)n1
CHEMBL1916969,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)n1
CHEMBL1916970,Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C(=O)NS(=O)(=O)c3ccc(C)cc3)n2)cc1
CHEMBL1917087,NS(=O)(=O)c1cc2c(cc1Cl)S(c1ccc(Br)cc1)=NS2(=O)=O
CHEMBL1917088,CS(=O)(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1
CHEMBL1917097,CCc1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1
CHEMBL1917098,CC(C)c1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1
CHEMBL1917099,CC(C)(C)c1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1
CHEMBL1917100,COc1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1
CHEMBL1917102,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(-c2ccccc2)cc1
CHEMBL1917103,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(C(F)(F)F)cc1
CHEMBL1922660,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1
CHEMBL192678,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1
CHEMBL19286,C[C@H](C(=O)O)c1ccc(C[C@@H]2CCC[C@H]2O)cc1
CHEMBL19299,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
CHEMBL1938840,CC(C)(C)OC1Oc2ccccc2-c2nc(NN)ncc21
CHEMBL1939434,O=C(O)/C=C/C12C=C(O)C(=O)C=C1C(=O)C1=Cc3cc(O)c(O)cc3O[C@@H](c3ccc(O)c(O)c3)[C@@H]12
CHEMBL1939435,O=C(O)/C=C/c1ccc2c(c1)O[C@H](c1cc(O)cc(O)c1)[C@H](C(=O)O)O2
CHEMBL1939436,O=C(O)/C=C/c1ccc2c(c1)O[C@@H](C(=O)O)[C@@H](c1cc(O)cc(O)c1)O2
CHEMBL1939437,O=C(O)/C=C/c1ccc2c(c1)O[C@@H](C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2
CHEMBL1939438,O=C1O[C@@H](c2ccc(O)c(O)c2)[C@H](C(=O)O)/C1=C\c1ccc(O)c(O)c1
CHEMBL1939511,Cc1c(CC(=O)OCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1
CHEMBL1939512,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1
CHEMBL1939514,CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCO)c2C)cc1
CHEMBL1939515,CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO)c2C)cc1
CHEMBL1939516,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCO)c2C)cc1
CHEMBL1939517,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO)c2C)cc1
CHEMBL1939668,Cc1c(CC(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1
CHEMBL1939670,Cc1c(CC(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1
CHEMBL1939671,Cc1c(CC(=O)OCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1
CHEMBL1939675,CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO[N+](=O)[O-])c2C)cc1
CHEMBL1939676,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCO[N+](=O)[O-])c2C)cc1
CHEMBL1939677,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO[N+](=O)[O-])c2C)cc1
CHEMBL1939678,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1
CHEMBL1939680,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1
CHEMBL1945285,CC(C)Cc1ccc([C@H](CF)C(=O)O)cc1
CHEMBL1946565,CCc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1
CHEMBL1946749,O=C(O)Cc1c(-c2ccccc2)n(C(=O)c2ccc(Cl)cc2)c2ccccc12
CHEMBL1950009,Cc1ccnc(C(=O)c2[nH]c3cc(F)ccc3c2CC(=O)O)c1
CHEMBL1950010,COc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1
CHEMBL1950011,CCc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1
CHEMBL1950012,Cc1ccnc(C(=O)c2[nH]c3ccc(C(C)(C)C)cc3c2CC(=O)O)c1
CHEMBL1950013,CCc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1
CHEMBL1950014,Cc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1
CHEMBL1950015,CCc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1
CHEMBL1950016,Cc1ccnc(C(=O)c2[nH]c3cc(Cl)c(F)cc3c2CC(=O)O)c1
CHEMBL1950017,Cc1ccnc(C(=O)c2[nH]c3ccc(F)cc3c2CC(=O)O)c1
CHEMBL1950018,COc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1
CHEMBL1950019,CCc1cc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)ncc1Cl
CHEMBL1950020,O=C(O)Cc1c(C(=O)c2cc3c(cn2)CCCC3)[nH]c2cc(Cl)ccc12
CHEMBL1950021,CCOc1cnc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)cc1CC
CHEMBL195437,CCCCCCCCc1ccc(O)cc1
CHEMBL195550,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)S(=O)OC2)cc1
CHEMBL1955883,O=C(N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1
CHEMBL1956381,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccccc2)cc1
CHEMBL1956382,Cc1ccc(-c2nnnn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL1956383,COc1ccc(-c2nnnn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL1956384,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(F)cc2)cc1
CHEMBL1956385,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(Cl)cc2)cc1
CHEMBL1956386,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(C(F)(F)F)cc2)cc1
CHEMBL1956387,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL1956388,CN(C)c1ccc(-c2nnnn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL1956389,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccccc2)cc1
CHEMBL1956390,Cc1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL1956391,COc1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL1956392,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(F)cc2)cc1
CHEMBL1956393,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(Cl)cc2)cc1
CHEMBL1956394,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(C(F)(F)F)cc2)cc1
CHEMBL1956395,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL1956396,CN(C)c1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL1957450,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O
CHEMBL1957451,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O
CHEMBL1957452,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O
CHEMBL1957453,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL1957454,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O
CHEMBL1957455,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL1957456,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O
CHEMBL1957457,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL1957567,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1
CHEMBL1957568,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1
CHEMBL1957569,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1
CHEMBL1957571,O=C(O)C[C@H](NC(=O)[C@H](CS)NC(=O)c1ccc(F)cc1)C(=O)O
CHEMBL1957572,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1
CHEMBL1957573,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1
CHEMBL1957574,O=C(O)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(F)cc1)C(=O)O
CHEMBL1957877,Fc1ccc(/N=C/c2c[nH]c3ccccc23)cc1
CHEMBL1957878,Cc1ccc(/N=C/c2c[nH]c3ccccc23)cc1
CHEMBL1957879,FC(F)(F)c1ccc(/N=C/c2c[nH]c3ccccc23)cc1
CHEMBL1957880,Fc1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1
CHEMBL1957881,Cc1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1
CHEMBL1957882,FC(F)(F)c1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1
CHEMBL1957883,O=C(c1ccccc1)n1cc(/C=N/c2ccc(F)cc2)c2ccccc21
CHEMBL1957884,Cc1ccc(/N=C/c2cn(C(=O)c3ccccc3)c3ccccc23)cc1
CHEMBL1957885,O=C(c1ccccc1)n1cc(/C=N/c2ccc(C(F)(F)F)cc2)c2ccccc21
CHEMBL1957886,O=C(c1ccccc1)n1cc(/C=N/c2ccc(Cl)cc2)c2ccccc21
CHEMBL195825,Cc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2
CHEMBL1958348,CC(=O)Oc1ccccc1C(=O)Oc1ccc(CCO)cc1
CHEMBL1958349,CC(C)Cc1ccc(C(C)C(=O)Oc2ccc(CCO)cc2)cc1
CHEMBL1958350,COc1ccc2c(c1)c(CC(=O)Oc1ccc(CCO)cc1)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL195887,Oc1ccc(-c2nc(-c3ccc(O)cc3Cl)cn2-c2ccc(O)cc2)cc1
CHEMBL195894,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(C)(=O)=O)cc3)c1-2
CHEMBL196041,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CCF)cc1
CHEMBL196263,Oc1ccc(-n2cc(-c3ccc(O)cc3Cl)nc2-c2ccc(O)cc2Cl)cc1
CHEMBL19657,Cn1c2c(c3cc(O)ccc31)CCCCC2
CHEMBL196996,CC(C)(C)c1cc(/C=C2/SC(N)=NC2=O)cc(C(C)(C)C)c1O
CHEMBL200812,C[C@@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@H](C)O1
CHEMBL201515,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL2016598,Cc1noc2c(Cc3ccccc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12
CHEMBL2017291,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12
CHEMBL2018563,CNc1nnc(Cn2nc(Cc3ccccc3)c3onc(C)c3c2=O)s1
CHEMBL2018564,CCNc1nnc(Cn2nc(Cc3ccccc3)c3onc(C)c3c2=O)s1
CHEMBL2018565,CNc1nnc(Cn2nc(Cc3ccc([N+](=O)[O-])cc3)c3onc(C)c3c2=O)s1
CHEMBL2018566,CCNc1nnc(Cn2nc(Cc3ccc([N+](=O)[O-])cc3)c3onc(C)c3c2=O)s1
CHEMBL2018567,Cc1noc2c(Cc3ccc([N+](=O)[O-])cc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12
CHEMBL2018568,CNc1nnc(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)s1
CHEMBL2018569,CCNc1nnc(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)s1
CHEMBL2018570,COc1ccc(Cc2nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c3c(C)noc23)cc1
CHEMBL2018667,Cc1noc2c(Cc3ccccc3)nn(Cc3n[nH]c(=S)n3C)c(=O)c12
CHEMBL2018668,CCn1c(Cn2nc(Cc3ccccc3)c3onc(C)c3c2=O)n[nH]c1=S
CHEMBL2018669,Cc1noc2c(Cc3ccccc3)nn(Cc3n[nH]c(=S)n3-c3ccccc3)c(=O)c12
CHEMBL2018670,Cc1noc2c(Cc3ccc([N+](=O)[O-])cc3)nn(Cc3n[nH]c(=S)n3C)c(=O)c12
CHEMBL2018671,CCn1c(Cn2nc(Cc3ccc([N+](=O)[O-])cc3)c3onc(C)c3c2=O)n[nH]c1=S
CHEMBL2018672,Cc1noc2c(Cc3ccc([N+](=O)[O-])cc3)nn(Cc3n[nH]c(=S)n3-c3ccccc3)c(=O)c12
CHEMBL2018673,COc1ccc(Cc2nn(Cc3n[nH]c(=S)n3C)c(=O)c3c(C)noc23)cc1
CHEMBL2018674,CCn1c(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)n[nH]c1=S
CHEMBL2018675,COc1ccc(Cc2nn(Cc3n[nH]c(=S)n3-c3ccccc3)c(=O)c3c(C)noc23)cc1
CHEMBL2023649,O=C(O)Cc1cnc(C(=O)c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)c2ccccc12
CHEMBL2023820,O=C(O)c1cccc(Nc2ccc([N+](=O)[O-])c3ccccc23)c1
CHEMBL2023846,Clc1ccc(-c2csc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1
CHEMBL2023847,Clc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1
CHEMBL2023848,COc1cccc(Nc2nc(-c3ccc(Cl)cc3)cs2)c1
CHEMBL2023850,CN(c1ccc(O)cc1)c1nc(-c2ccc(Cl)cc2)cs1
CHEMBL2023851,COc1ccc(Nc2nc(-c3ccc(Cl)cc3)c(C)s2)cc1
CHEMBL2023852,c1ccc(Oc2ccc(Nc3nc(-c4ccccc4)cs3)cc2)cc1
CHEMBL2023853,Fc1ccc(-c2csc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1
CHEMBL2023857,COc1ccc(Nc2nc(-c3ccc(C)c(C)c3)cs2)cc1
CHEMBL2023858,COc1ccc(-c2csc(Nc3ccc(C)cc3)n2)cc1
CHEMBL2023859,Clc1ccccc1-c1csc(Nc2ccc3c(c2)OCO3)n1
CHEMBL2023860,COc1ccccc1-c1csc(Nc2ccc3c(c2)OCO3)n1
CHEMBL2023861,COc1cccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)c1
CHEMBL2023862,COc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1
CHEMBL2023948,CCc1sc(Nc2ccc(OC)cc2)nc1C
CHEMBL2023949,CCc1sc(Nc2ccc(Oc3ccccc3)cc2)nc1C
CHEMBL2023950,Cc1nc(Nc2ccc(Oc3ccccc3)cc2)sc1C(C)O
CHEMBL20403,COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1
CHEMBL2040589,Oc1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CC2
CHEMBL2040590,COC1Cc2cccc(c2)Oc2c(O)cccc2CCc2ccc(cc2)Oc2cc1cc(O)c2O
CHEMBL2040593,Oc1cc2cc(c1O)Oc1ccc(cc1)CCc1ccc(O)c(O)c1Oc1cccc(c1)CC2
CHEMBL2041554,CC(=O)c1ccc(Nc2cccc(C(=O)O)c2)c(C(=O)O)c1
CHEMBL2041555,O=C(O)c1cccc(Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1
CHEMBL2041556,COc1ccc(Nc2cccc(C(=O)O)c2)c([N+](=O)[O-])c1
CHEMBL2063728,CC(C(=O)O)c1ccc(N[C@H]2CCC[C@@H]2O)cc1F
CHEMBL2063730,CC(C(=O)O)c1ccc(NC2CCCC2)cc1F
CHEMBL2063732,CC(C(=O)O)c1ccc(OC2CCCC2=O)cc1F
CHEMBL2063734,CC(C(=O)O)c1ccc(OC2CCCC2)cc1F
CHEMBL2063852,CC(C(=O)O)c1ccc(Cc2ccco2)cc1F
CHEMBL2063853,CC(C(=O)O)c1ccc(Cc2cccs2)cc1F
CHEMBL2063854,CC(C(=O)O)c1ccc(Cc2ccoc2)cc1F
CHEMBL2063855,CC(C(=O)O)c1ccc(Cc2ccsc2)cc1F
CHEMBL206765,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)[C@@]1(C)O[C@H]1C)[C@@H](OC(C)=O)/C(C(=O)OC)=C\CC[C@@]1(C)O[C@H]21
CHEMBL207594,C[S+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
CHEMBL208704,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1
CHEMBL2087935,NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccccc2)cc1
CHEMBL2087936,NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1
CHEMBL2087937,NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(F)cc2)cc1
CHEMBL2087938,Cc1ccc(C2SCC(=O)N2Nc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL2087939,NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1
CHEMBL2087940,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccccc2)cc1
CHEMBL2087941,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1
CHEMBL2087942,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(F)cc2)cc1
CHEMBL2087943,Cc1ccc(C2SCC(=O)N2Nc2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL2087944,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1
CHEMBL209408,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1
CHEMBL2096829,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S@+](C)[O-])cc2)cn1
CHEMBL2096834,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1
CHEMBL2096835,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1
CHEMBL2096836,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1
CHEMBL209689,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O
CHEMBL209883,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1
CHEMBL210300,COc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(OC)c1
CHEMBL2104993,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
CHEMBL2105528,Cc1c(NCc2c(C(C)C)c(=O)n(-c3ccccc3)n2C)c(=O)n(-c2ccccc2)n1C
CHEMBL2106551,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1
CHEMBL210897,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1
CHEMBL2111539,CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1
CHEMBL2111594,COC(=O)[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
